10 215 1.0
10 396 1.0
10 408 1.0
10 369 1.0
10 171 1.0
10 217 1.0
10 307 1.0
10 374 1.0
10 55 1.0
10 341 1.0
10 246 1.0
10 284 1.0
10 375 1.0
10 399 1.0
10 361 1.0
10 349 1.0
10 385 1.0
10 368 1.0
10 84 1.0
10 390 1.0
10 308 1.0
10 249 1.0
10 222 1.0
10 335 1.0
10 398 1.0
10 220 1.0
10 394 1.0
10 351 1.0
41 377 1.0
41 34 1.0
41 650 1.0
41 888 1.0
41 522 1.0
58 278 1.0
58 406 1.0
58 74 1.0
58 83 1.0
82 1411 1.0
82 45 1.0
82 176 1.0
82 54 1.0
82 141 1.0
82 956 1.0
82 576 1.0
53 743 1.0
53 78 1.0
53 722 1.0
53 427 1.0
53 249 1.0
53 1094 1.0
53 1265 1.0
53 229 1.0
53 219 1.0
53 195 1.0
53 315 1.0
53 151 1.0
53 29 1.0
53 1260 1.0
53 1204 1.0
53 103 1.0
53 148 1.0
53 149 1.0
53 86 1.0
53 153 1.0
53 1185 1.0
67 135 1.0
67 106 1.0
67 3 1.0
67 29 1.0
67 58 1.0
67 174 1.0
22 174 1.0
22 229 1.0
22 672 1.0
22 269 1.0
22 4 1.0
22 132 1.0
22 126 1.0
22 142 1.0
22 159 1.0
22 682 1.0
22 511 1.0
22 504 1.0
24 83 1.0
24 77 1.0
24 163 1.0
24 89 1.0
24 23 1.0
24 189 1.0
24 229 1.0
8 287 1.0
8 153 1.0
8 157 1.0
8 288 1.0
8 52 1.0
56 106 1.0
56 78 1.0
56 1265 1.0
56 44 1.0
56 440 1.0
56 1294 1.0
56 196 1.0
56 499 1.0
56 87 1.0
56 219 1.0
57 70 1.0
57 1060 1.0
57 299 1.0
57 510 1.0
57 91 1.0
57 1207 1.0
57 512 1.0
57 337 1.0
57 509 1.0
57 87 1.0
57 11 1.0
57 75 1.0
57 297 1.0
68 1337 1.0
68 1336 1.0
68 363 1.0
68 214 1.0
68 1330 1.0
68 1344 1.0
68 1331 1.0
68 1326 1.0
68 953 1.0
68 704 1.0
68 1340 1.0
68 82 1.0
60 518 1.0
60 294 1.0
60 1303 1.0
60 150 1.0
79 484 1.0
79 159 1.0
79 1382 1.0
79 212 1.0
79 92 1.0
79 1218 1.0
79 1395 1.0
79 1220 1.0
79 349 1.0
79 1375 1.0
79 675 1.0
79 1383 1.0
79 123 1.0
79 243 1.0
79 674 1.0
79 401 1.0
79 237 1.0
79 700 1.0
79 977 1.0
79 18 1.0
79 1393 1.0
79 1390 1.0
79 1378 1.0
47 1225 1.0
47 94 1.0
47 188 1.0
47 218 1.0
47 78 1.0
42 109 1.0
42 1075 1.0
42 228 1.0
42 599 1.0
42 1084 1.0
42 550 1.0
42 68 1.0
42 367 1.0
42 510 1.0
42 174 1.0
42 278 1.0
42 1080 1.0
42 771 1.0
42 1065 1.0
42 217 1.0
2 79 1.0
2 93 1.0
2 33 1.0
2 92 1.0
2 82 1.0
63 1314 1.0
63 111 1.0
63 1312 1.0
63 674 1.0
63 123 1.0
63 244 1.0
63 263 1.0
63 144 1.0
63 113 1.0
63 422 1.0
63 72 1.0
63 241 1.0
63 150 1.0
63 142 1.0
63 182 1.0
63 174 1.0
63 89 1.0
63 236 1.0
63 34 1.0
63 943 1.0
18 55 1.0
18 510 1.0
18 646 1.0
95 35 1.0
95 602 1.0
95 3 1.0
95 214 1.0
95 1671 1.0
95 281 1.0
95 783 1.0
95 695 1.0
95 188 1.0
95 398 1.0
95 347 1.0
95 698 1.0
80 196 1.0
80 45 1.0
80 281 1.0
80 1406 1.0
39 159 1.0
39 188 1.0
39 153 1.0
39 239 1.0
39 132 1.0
39 270 1.0
39 20 1.0
16 294 1.0
16 640 1.0
16 54 1.0
16 58 1.0
16 45 1.0
16 364 1.0
74 246 1.0
74 1367 1.0
74 83 1.0
74 524 1.0
74 27 1.0
74 1366 1.0
21 659 1.0
21 663 1.0
21 664 1.0
21 657 1.0
21 662 1.0
21 34 1.0
21 55 1.0
77 89 1.0
77 1263 1.0
77 218 1.0
77 674 1.0
77 292 1.0
77 1371 1.0
77 246 1.0
77 427 1.0
77 892 1.0
77 314 1.0
77 94 1.0
77 281 1.0
77 143 1.0
77 11 1.0
77 241 1.0
77 30 1.0
51 92 1.0
51 427 1.0
51 141 1.0
28 315 1.0
28 740 1.0
28 790 1.0
28 828 1.0
28 772 1.0
28 33 1.0
28 819 1.0
28 792 1.0
28 751 1.0
28 337 1.0
28 667 1.0
28 124 1.0
28 799 1.0
28 756 1.0
28 176 1.0
28 765 1.0
28 146 1.0
28 234 1.0
28 754 1.0
28 755 1.0
28 132 1.0
28 244 1.0
28 761 1.0
28 202 1.0
28 153 1.0
28 52 1.0
28 805 1.0
28 746 1.0
28 823 1.0
28 141 1.0
28 808 1.0
28 229 1.0
28 253 1.0
28 80 1.0
28 398 1.0
28 781 1.0
28 390 1.0
28 757 1.0
28 553 1.0
28 14 1.0
28 766 1.0
14 174 1.0
14 45 1.0
14 55 1.0
14 171 1.0
14 20 1.0
14 74 1.0
14 545 1.0
14 542 1.0
14 44 1.0
14 23 1.0
14 33 1.0
1 62 1.0
1 52 1.0
1 6 1.0
1 70 1.0
1 20 1.0
1 34 1.0
1 11 1.0
1 33 1.0
1 30 1.0
1 36 1.0
1 47 1.0
1 25 1.0
1 40 1.0
1 31 1.0
46 58 1.0
46 278 1.0
46 669 1.0
46 947 1.0
46 54 1.0
46 246 1.0
46 739 1.0
46 229 1.0
46 1213 1.0
46 69 1.0
46 503 1.0
46 1211 1.0
46 1221 1.0
46 199 1.0
62 244 1.0
62 364 1.0
62 229 1.0
62 849 1.0
6 199 1.0
6 197 1.0
6 263 1.0
6 193 1.0
6 55 1.0
44 34 1.0
44 159 1.0
