1 66 1.0048
1 21 1.0048
1 65 1.0048
1 1 0.9043
1 68 1.0048
1 36 1.0048
1 48 1.0048
1 60 1.0048
1 52 1.0048
1 10 1.0048
12 7 0.8046
12 106 0.9655
12 174 1.1264
12 159 1.0862
12 52 0.7241
70 30 1.0000
70 174 1.0000
70 159 1.0000
70 1355 1.0000
84 91 0.7778
84 55 1.0208
84 188 0.8642
84 75 1.2963
25 58 0.9888
25 349 1.0142
25 218 1.0142
25 176 1.0142
25 150 1.0142
25 188 1.0142
25 141 0.9127
25 55 1.0142
25 92 1.0142
25 278 1.0142
35 683 0.9767
35 684 0.9767
35 899 1.2209
35 152 0.9767
35 941 0.9767
35 911 0.9767
35 141 0.9767
35 959 0.9767
35 452 1.2209
35 614 1.2209
35 20 0.9767
35 434 0.8547
35 132 0.9767
35 419 0.9767
35 379 0.9767
35 940 0.9767
35 907 0.9767
35 906 0.9767
35 905 0.9767
35 121 0.9767
35 193 0.9767
35 297 0.9767
35 666 0.9767
35 499 1.2209
35 915 0.9767
35 7 0.7326
35 18 0.7326
35 901 0.9767
35 146 0.9767
50 35 0.8734
50 89 1.2571
50 218 1.2571
50 33 0.8800
50 30 1.2571
50 141 1.1314
50 55 1.0057
2 35 1.1638
2 89 1.2931
2 73 1.1207
2 84 0.7759
2 94 0.6466
2 79 1.0345
2 33 1.0345
2 83 0.7759
2 82 1.0345
2 75 0.9606
2 87 1.0345
2 30 1.0345
2 92 0.9483
66 187 1.0112
66 171 1.0744
66 1060 0.7584
66 16 1.2640
66 220 1.0112
66 891 0.5056
66 1210 1.2640
66 963 1.2640
66 47 1.0112
66 55 0.9723
13 190 1.0476
13 258 1.0476
13 234 1.0476
13 121 0.8381
13 251 1.0476
13 174 1.0177
13 132 0.9429
13 67 1.0476
13 126 1.0476
13 188 1.0476
13 159 1.0476
13 504 1.0476
13 278 1.0476
13 44 0.8381
43 1161 0.8889
43 1170 1.1111
43 966 0.8889
43 1185 1.0265
43 1148 0.6667
43 1149 0.8889
43 118 1.1111
43 1151 1.0000
43 68 1.1111
43 1182 1.1111
43 1157 1.1111
26 126 1.1240
26 68 0.8992
26 30 1.1240
26 52 0.8992
26 132 1.1240
26 243 1.1240
26 121 0.8992
26 219 1.1240
26 188 1.1240
26 221 1.1240
26 193 0.8992
26 737 1.1240
26 89 1.1240
26 637 1.1240
26 27 0.8992
26 269 1.1240
26 33 1.0116
26 281 1.1240
18 33 0.7963
18 646 0.7167
18 193 1.0302
18 11 0.9556
18 55 1.0272
31 58 0.9500
31 708 1.1611
31 311 0.8128
31 45 0.9289
31 848 1.1611
31 850 0.9289
31 638 1.1611
31 246 0.7741
31 363 1.1611
31 377 1.1611
31 188 0.9289
31 852 1.1611
31 853 1.1611
31 851 0.9289
